inn,company_name,phone,email,short,reputation,successful_tenders,unsuccessful_tenders
7736249247,"ООО ""ЦНС""",8 (800) 770-99-99,,"Сервис поиска, покупки и продажи недвижимости в ипотеку",0,0,0
7704626485,"ООО ""ТКС""",8 (800) 755-79-98,,Сервис бронирования отелей и покупки авиабилетов,0,0,0
7704314221,"ООО ""НТС""",,pool2@youdrive.today,Платформа для операторов каршеринга,0,0,0
7810011684,"ООО ""Технопоиск""",,,Агрегатор сервисов заказа такси по всему миру,0,0,0
7720630640,"ООО ""Новая студия""",8 (499) 638-27-35,,Комплекс услуг для автомотизация онлайн-туризма,0,0,0
7714396093,"ООО ""ПРОФИ.РУ""",8 (800) 333-45-45,,Рекомендательный сервис по подбору частных специалистов,0,0,0
7715900274,"ООО ""Биг Вэй""",8 (495) 956-07-00,,Сайт для поиска попутчиков и сбора групп в путешествия,0,0,0
7743945510,"ООО ""МУЛЬТИКУБИК""",8 (495) 320-42-07,pr@cinemood.com,Современный диапроектор,0,0,0
7743945510,"ООО ""МУЛЬТИКУБИК""",8 (495) 320-42-07,pr@cinemood.com,Портативный проектор,0,0,0
7814535230,"ООО ""МЕДИА-ИНКОД""",,qrnumber@media-incode.ru,Альтернатива короткому номеру телефона и обычному QR-коду,0,0,0
9715306032,"ООО ""МОДУЛЬДЕНЬГИ""",,,Онлайн-площадка P2P-кредитования,0,0,0
6234139760,"ООО ""Эппкрафт""",,support@predictor.one,Сервис оценки вероятности автоинцидентов,0,0,0
9731006491,"ООО ""Эдкар""",,info@adcar.me,,0,0,0
7841039351,"ООО ""Глобальный поиск""",,info@strahovkaru.ru,Поисковик страховок онлайн,0,0,0
7813264235,"ООО ""Персонализация""",,mk@rees46.com,Персонализация и автоматизация интернет-магазина,0,0,0
7727796050,"ООО ""Палитрумлаб""",,,Высокоскоростная система лингвистического анализа текстов модульного типа,0,0,0
7727718421,"АО ""РАСЧЕТНЫЕ РЕШЕНИЯ""",8 (495) 777-13-27,info@ao-rr.ru,,0,0,0
7841383940,"ООО ""Амадеус-информационные технологии""",8 (495) 797-90-97,,Поставщик передовых решений в области технологий бронирования для агентств,0,0,0
5408027311,"ООО ""Эмбл""",,,Система комплексного мониторинга и ранней диагностики заболеваний животных с помощью нейросети для анализа звуков,0,0,0
9705034527,"ООО ""Каршеринг Руссия""",,info@delimobil.ru,Сервис каршеринга,0,0,0
7714886605,"ООО ""Руформ""",,help@rutube.ru,Видеохостинг и агрегатор лицензионного видеоконтента,0,0,0
7703463728,ООО «Рукор»,8 (999) 970-50-77,,Цифровой сервис регистрации сделок в Росреестре,0,0,0
7718759478,"ООО ""Помогатель.ру""",8 (495) 215-01-62,,Сервис поиска работы или работников в сфере домашнего персонала,0,0,0
7727436963,"ООО ""Смарткуб""",8 (495) 123-45-67,smart@smartcub.ru,,0,0,0
7714533600,"ООО ""Доктор Веб""",8 (495) 789-45-87,,Централизованная защита всех узлов корпоративной сети,0,0,0
7710878000,"совместный проект Департамента образования, Департамента культурного наследия, Департамента культуры и Департамента информационных технологий.",,um.info@mos.ru,Навигационно-туристический интернет-портал о Москве,0,0,0
7705891253,"ООО ""Деливери Клаб""",8 (495) 663-77-22,,"Онлайн-платформа, объединяющая рестораны, курьеров и потребителей",0,0,0
6915010809,"ООО ""Вертикаль""",8 (499) 653-88-73,vert@bk.ru,,0,0,0
7707643023,"ГБУ ""Московские ярмарки"" и Правительство Москвы",,fest@mos.ru,Мобильное приложение «Moscow Fest» - гид по фестивальной Москве,0,0,0
7717784778,"ООО ""Коллектив Интеллидженс Системс""",8 (499) 391-39-48,,Система для управления идеями и инновациями в компании,0,0,0
6915010809,"ООО ""Вертикаль""",8 (499) 653-88-73,vert@bk.ru,,0,0,0
7707402444,"ООО ""ЛЕГКО ГРУЗИТЬ""",8 (800) 600-18-91,,Сервис аренды контейнеров для переезда,0,0,0
7707340808,"ООО ""ВЕБИНАР ТЕХНОЛОГИИ""",8 (800) 551-04-69,,Платформа для проведения онлайн-мероприятий,0,0,0
6915010809,"ООО ""Вертикаль""",8 (499) 653-88-73,vert@bk.ru,,0,0,0
6915010809,"ООО ""Вертикаль""",8 (499) 653-88-73,vert@bk.ru,,0,0,0
7722724252,"ООО ""Глобал Нетворкс""",8 (495) 181-05-05,,Краудфандинговая платформа,0,0,0
7705698066,"ООО ""АВИА ЦЕНТР""",8 (495) 980-73-23,,Консолидатор по продаже авиа- и железнодорожных билетов,0,0,0
6915010809,"ООО ""Вертикаль""",8 (499) 653-88-73,vert@bk.ru,,0,0,0
7718156134,"ООО ""МЕДПЛАНТ""",8 (495) 223-60-16,medplant@medplant.ru,Реанимационный портативный монитор,0,0,0
7724813130,"ООО ""Глобус Медиа""",,tours@tutu.ru,Сервис удобных путешествий,0,0,0
7727708977,"ООО ""АГАМА+""",,info@agama-mp.ru,Антибактериальная светодиодная соска,0,0,0
7701382897,"ООО ""Билетикс. РУ""",8 (495) 668-61-98,,Туроператор и онлайн-сервис бронирования,0,0,0
6915010809,"ООО ""Вертикаль""",8 (499) 653-88-73,vert@bk.ru,,0,0,0
9731050170,"ООО ""Простой бизнес""",8 (800) 333-21-22,,ПО для автоматизации процессов в компании,0,0,0
7701069613,СОЮЗ ОХРАНЫ ПСИХИЧЕСКОГО ЗДОРОВЬЯ,8 (495) 640-16-37,info@mental-health-russia.ru,Мобильное приложение,0,0,0
7720354768,"АНО ЦЕНТР ""БЕЗ ОГРАНИЧЕНИЙ""",8 (916) 532-52-25,AR.Tutor@yandex.ru,Цифровая мобильная платформа для обучения и социальной адаптации детей с расстройствами психического развития,0,0,0
7707370810,"ООО ""Комьюто Рус""",,,"Крупнейшее в мире сообщество попутчиков, объединяющее водителей и пассажиров, которым по пути",0,0,0
6915010809,"ООО ""Вертикаль""",8 (499) 653-88-73,vert@bk.ru,,0,0,0
7709908155,"ООО ""Суточно""",8 (800) 555-26-08,,Сервис посуточной аренды жилья с гарантией заселения,0,0,0
6915010809,"ООО ""Вертикаль""",8 (499) 653-88-73,vert@bk.ru,,0,0,0
7703470348,"ООО ""Онлайн Инновации""",8 (495) 740-25-96,,Бронирование гостиниц и отелей по всей России и не только,0,0,0
7813509686,"ООО ""Хотелс.ру""",8 (800) 333-10-54,,Сервис бронирования отелей по всему миру без комиссии,0,0,0
7827012767,"АО ""НИПК ""Электрон""",8 (495) 935-77-85,omb@electronxray.com,,0,0,0
7719463723,"ООО ""Сикрет Технолоджис""",8 (495) 109-29-50,sales@secret.su,,0,0,0
7736207543,"ООО ""ЯНДЕКС""",8 (800) 511-71-04,,"Сервис для поиска и покупки авиа и ж/д билетов, билетов на автобусы и поиска гостиниц",0,0,0
7731266136,ООО «ЕДИЦ»,,info@udc.cloud,Облачная платформа для повышения общественной безопасности в помещениях,0,0,0
7106053823,"ООО Лаборатория инноваций и маркетинга ""Лайм""",8 (495) 245-02-13,,CRM система для гостиниц и отелей,0,0,0
6663003127,"АО ""ПФ ""СКБ Контур""",8 (800) 500-16-70,,"Управление гостиницей, получение броней онлайн и отчетность в МВД",0,0,0
